Sentence #;Word;POS;Tag
;golf;NN;
;Plateforme;NN;
;Aéroport;NN;
3303;Depuis;NN;
;Aout;IN;
3304;Projet;NN;
;renforcement;NN;
;réseau;NN;
;eau;NN;
;potable;JJ;
;Libreville;NNP;
3305;conduite;NN;
;1200;CD;
;Libreville;NNP;
;/NOVEC;NN;
;GABON;NN;
3306;Entreprise;NN;
;travaux;NN;
;SOBEA;NN;
;GABON;NN;
;VINCI;NN;
3307;Ingénieur;NN;
;superviseur;NN;
3308;Mission;NN;
;maitrise;NN;
;œuvre;NN;
;Novec-Gabon;NN;
3309;travaux;NN;
;génie;NN;
;civil;JJ;
3310;assistance;NN;
3311;Pose;VB;
;conduite;NN;
;1200;CD;
;entre;NN;
;Station;NN;
;Ntoum;NN;
3312;Libreville;NNP;
;Tracé;NN;
;emprunte;NN;
;tantôt;NN;
;Route;NN;
;nationale;NN;
3313;couloir;NN;
;énergie;NN;
;voies;NNS;
;désenclavement;NN;
;Pose;VB;
3314;conduite;NN;
;Dalot;NN;
;Passage;NN;
;gué;NN;
;butées;NN;
;Pieux;NN;
;battus;NN;
;Pieux;NN;
3315;béton;NN;
;Massifs;NNS;
;d'Ancrage;NN;
3316;Depuis;NN;
;Janvier;NN;
3317;Ingénieur;NN;
;spécialiste;NN;
;Représentant;NN;
;local;JJ;
;Novec;NN;
;Gabon;NN;
3318;Page;NN;
3319;Niveau;NN;
;responsabilité;NN;
3320;Ingénieur;NN;
;spécialiste;NN;
;direction;NN;
;Barrages;NNS;
;Fin;NN;
;expatriation;NN;
3321;Octobre;NN;
;2015;CD;
3322;Diagnostic;JJ;
;désordres;NNS;
;niveau;NN;
;fondations;NNS;
;profondes;NNS;
3323;Ingénieur;NN;
;d'études;NNS;
3324;siège;NN;
;Tractafic-Gabon;NN;
3325;#NOM?;JJ;
;désordres;NNS;
;niveau;NN;
;fondations;NNS;
;profondes;NNS;
3326;#NOM?;NNS;
;différentes;NNS;
;solutions;NNS;
;réparation;NN;
3327;désordres;NNS;
3328;#NOM?;NN;
;points;NNS;
;ergonomiques;NNS;
;améliorer;NN;
;sein;NN;
;siege;NN;
3329;Ingénieur;NN;
;Travaux;NN;
;Ouvrage;NN;
;d'art;NN;
;non;NN;
;courant-;NN;
;MOE;NN;
;LGV;NN;
3330;Ingénieur;NN;
;Superviseur;NN;
3331;2015;CD;
3332;Kénitra-Tanger;NN;
3333;Travaux;NN;
;Ouvrage;NN;
;art;NN;
3334;aujourd;NN;
;hui;NN;
3335;non;NN;
;courant;NN;
3336;Entreprise;NN;
;travaux;NN;
;SGTM/FREYSSINET;NN;
3337;Mission;NN;
;maitrise;NN;
;œuvre;NN;
;Groupement;NN;
;EGIS/NOVEC;NN;
3338;Viaduc;NN;
;Lahlou;NN;
;ouvrage;NN;
;béton;NN;
;précontraint;NN;
;400;CD;
3339;metres;NNS;
;longueur;NN;
;appuis;NN;
;mis;NN;
;place;NN;
;poussage;NN;
3340;dispositifs;NN;
;dissipation;NN;
;d'énergie;NN;
;situation;NN;
;sismique;NN;
3341;Entreprise;NN;
;SGTM;NN;
;Freyssinet;NN;
3342;Ouvrage;NN;
;zone;NN;
;sismicité;NN;
;élevée;NN;
;sol;NN;
;mauvaise;NN;
;qualité;NN;
3343;devant;NN;
;supporter;NN;
;contraintes;NNS;
;élevées;NN;
;vent;NN;
;fort;NN;
;circulation;NN;
3344;ferroviaire;NN;
;conduisant;NN;
;notamment;NN;
;mise;NN;
;œuvre;NN;
3345;dispositif;NN;
;dissipateur;NN;
;d'énergie;NN;
;situation;NN;
;sismique;NN;
3346;Connaissances;NNS;
;Informatiques;NNS;
3347;Visuel;NN;
;Basic;JJ;
;C++;NN;
;Matlab;NN;
;é/aboration;NN;
;plusieurs;NNS;
;application;NN;
;calculs;NNS;
3348;structurels;NNS;
;hydraulique;NN;
3349;Calculs;NNS;
;structurels;NNS;
;/Autodesk;NN;
;Robot;NN;
;Structural;JJ;
;Analysis;NN;
;RSA;NN;
;CBS;NNP;
3350;Geoslope;NN;
;Flac;NN;
;project;NN;
3351;Office;NN;
;Excel;NN;
;Word;NN;
;Access;NN;
;Power;NN;
;Point;NN;
;Outlook;NN;
3352;Windows;NNS;
3353;Congres;NNS;
;Colloques;NNS;
;Seminaires;NNS;
;Debats;NNS;
;Nationaux;NN;
3354;Page;NN;
3355;formation;NN;
;d'initiation;NN;
;logiciel;NN;
;Autodesk;NN;
;Robot;NN;
;Structural;JJ;
;Analysis;NN;
;RSA;NN;
;Autodesk;NN;
;Concrete;NN;
3356;Building;NN;
;Structures;NNS;
;CBS;NNP;
;Casablanca;NN;
;Novembre;NN;
;2010;CD;
3357;2ème;CD;
;conférence;NN;
;maghrébine;NN;
;Ingénierie;NN;
;Géotechnique;NN;
;Rabat;NN;
;Décembre;NN;
;2011;CD;
3358;Formation;NN;
;perfectionnement;NN;
;logiciel;NN;
;Autodesk;NN;
;Robot;NN;
;Structural;JJ;
;Analysis;NN;
;RSA;NN;
;Autodesk;NN;
3359;Concrete;NN;
;Building;NN;
;Structures;NNS;
;CBS;NNP;
;Casablanca;NN;
;Juin;NN;
;2012;CD;
3360;Formation;NN;
;Eurocodes;NNS;
;actions;NNS;
;combinaisons;NNS;
;d'action;NN;
;organisée;NN;
;ponts;NNS;
;formation;NN;
3361;conseil;NN;
;filiale;NN;
;l'école;NN;
;pont;NN;
;Paris;NNP;
;Tech;NN;
;Rabat;NN;
;Septembre;NN;
;2012;CD;
3362;Formation;NN;
;Visuel;NN;
;Basic;JJ;
;Octobre;NN;
;2012;CD;
3363;Attestation;NN;
3364;soussigné;NN;
;certifie;NN;
;toute;NN;
;conscience;NN;
;renseignements;NNS;
;ci-dessus;NN;
;rendent;NN;
;fidèlement;NN;
3365;compte;NN;
;situation;NN;
;qualifications;NNS;
;expérience;NN;
3366;Nom;NN;
;ZAKI;NN;
;Idriss;NN;
3367;Page;NN;
3368;Lamiae;NN;
;SALMI;NN;
3369;Célibataire;NN;
;ans;NNS;
3370;AUDITEUR;NN;
;INTERNE;NN;
;SENIOR;NN;
3371;212;NN;
;0667-786-660;NN;
3372;ans;NNS;
;expérience;NN;
3373;lamiae.salmi;NN;
;gmail.com;NN;
3374;FORMATION;NN;
3375;Mastère;NN;
;Spécialisé;NN;
;Contrôle;NN;
;Gestion;NN;
;Audit;NN;
;Comptabilité-;NN;
;Institut;NNP;
;supérieur;NN;
;commerce;NN;
3376;d'administration;NN;
;entreprises;NNS;
;Casablanca;NN;
3377;Lauréate;NN;
;cycle;NN;
;normal;JJ;
;Institut;NNP;
;supérieur;NN;
;commerce;NN;
;d'administration;NN;
;entreprise;NN;
3378;Casablanca;NN;
;option;NN;
;Finance;NN;
;comptabilité;NN;
3379;EXPERIENCES;NNS;
;PROFESSIONNELLES;NNS;
3380;Depuis;NN;
;Nov;NN;
;2015;CD;
3381;Auditeur;NN;
;Senior;JJ;
;Groupe;NN;
;Label;NN;
;Vie;NN;
;Carrefour;NN;
;Atacadao;NN;
3382;#NOM?;NN;
;audit;NN;
;inventaire;NN;
;stock;NN;
;Carrefour;NN;
;Hyper;NNP;
3383;#NOM?;NN;
;audit;NN;
;inventaire;NN;
;stock;NN;
;Atacadao;NN;
3384;#NOM?;NN;
;audit;NN;
;processus;NN;
;réception;NN;
;marchandises;NNS;
3385;#NOM?;NN;
;audit;NN;
;Pricing;VBG;
3386;#NOM?;NN;
;audit;NN;
;Pilotage;NN;
;performance;NN;
3387;Nov;NN;
;2014;CD;
;Oct;NN;
;2015;CD;
3388;Senior;JJ;
;audit;NN;
;consultant-;NN;
;EDTRUST;NN;
;Cabinet;NN;
;indépendant;NN;
;audit;NN;
;expertise-comptable;JJ;
;conseil;NN;
3389;Pour;NN;
;compte;NN;
;clients;NNS;
;EDTUST;NN;
3390;Mission;NN;
;renforcement;NN;
;dispositif;NN;
;contrdle;NN;
;interne;NN;
;processus;NN;
;financier;NN;
3391;Mission;NN;
;mise;NN;
;place;NN;
;comptabilité;NN;
;générale;NN;
;analytique;NN;
3392;Mission;NN;
;consulting;VBG;
;compte;NN;
;caisse;NN;
;compensation;NN;
3393;Mission;NN;
;révision;NN;
;comptable;JJ;
;validation;NN;
;comptes;NNS;
;annuels;NNS;
3394;#NOM?;NN;
;inventaire;NN;
;physique;NN;
;patrimoine;NN;
;immobilier;NN;
3395;#NOM?;NNS;
;audit;NN;
;financier;NN;
3396;Fév;NN;
;2012;CD;
;Oct;NN;
;2014;CD;
3397;Auditeur;NN;
;interne;NN;
;SOPRIAM;NN;
;Filiale;NN;
;SNI;NN;
;Importateur;NN;
;exclusif;NN;
;distributeur;NN;
;Peugeot;NN;
;Citroén;NN;
3398;Audit;NN;
;opérationnel;NNS;
;différentes;NNS;
;succursales;NNS;
;suivi;NN;
;recommandations;NNS;
;taux;NN;
;conformité;NN;
3399;Analyse;NN;
;comptes;NNS;
;charges;NNS;
;Analyse;NN;
;dépenses;NNS;
;caisses;NNS;
;Analyse;NN;
;suivi;NN;
;préts;NN;
;personnel;NNS;
3400;Audit;NN;
;performance;NN;
;commerciale;NN;
3401;Audit;NN;
;fonctions;NNS;
;achat;RB;
;recouvrement;NN;
;APV;NN;
3402;Supervision;NN;
;travaux;NN;
;inventaires;NNS;
;périodique;NN;
3403;Suivi;NN;
;dossiers;NNS;
;financement;NN;
;veille;NN;
;respect;NN;
;procédures;NNS;
;différentes;NNS;
;chartes;NNS;
3404;Mise;NN;
;jour;NN;
;procédures;NNS;
;référentiel;NN;
;contrôle;NN;
;interne;NN;
3405;Tenue;NN;
;comités;NN;
;apurement;NN;
;balance;NN;
;âgée;NN;
;client;NN;
3406;Diverses;NNS;
;missions;NNS;
;inspection;NN;
3407;Oct;NN;
;2011;CD;
;Jan;NN;
;2012;CD;
3408;International;NNP;
;Area;NN;
;Manager;NN;
;GREEN;NN;
;SEEDS;NN;
;INC;NN;
;.;.;
;Direction;NN;
;Afrique;NN;
;Nord;NN;
3409;Prospection;NN;
;développement;NN;
;portefeuille;NN;
;client;NN;
;région;NN;
;EMEA;NN;
;ensemble;JJ;
;gamme;NN;
3410;Coordination;NN;
;autres;NNS;
;filiales;NNS;
;mise;NN;
;place;NN;
;plan;NN;
;commercialisation;NN;
;distribution;NN;
3411;collaboration;NN;
;active;JJ;
;département;NN;
3412;Gestion;NN;
;contrats;NNS;
;clients;NNS;
;grands;NNS;
;comptes;NNS;
;suivi;NN;
;tendances;NNS;
;marché;NN;
3413;Etude;NN;
;marché;NN;
;gestion;NN;
;administrative;JJ;
;mise;NN;
;place;NN;
;structure;NN;
;distribution;NN;
3414;semences;NNS;
;importées;NN;
;nouvelle;NN;
;création;NN;
;Etablissement;NN;
;business;NN;
;plan;NN;
;déclenchement;NN;
3415;procédures;NNS;
;création;NN;
3416;Reporting;VBG;
;journalier;NN;
;hebdomadaire;NN;
;suivi;NN;
;activité;NN;
3417;Février;NN;
;Juin;NN;
;2011;CD;
3418;Auditeur;NN;
;stagiaire;NN;
;EXCO;NN;
;EMEA;NN;
;MAROC;NN;
;Cabinet;NN;
;indépendant;NN;
;audit;NN;
;expertise-comptable;JJ;
;conseil;NN;
3419;Missions;NNS;
;d'Audit;NN;
;financier;NN;
;commissariat;NN;
;comptes;NNS;
;Industries;NNS;
;PME;NN;
;...;:;
3420;Participation;NN;
;mission;NN;
;audit;NN;
;marché;NN;
;public;NN;
3421;Participation;NN;
;missions;NNS;
;révision;NN;
;comptable;JJ;
;établissement;NN;
;comptes;NNS;
;annuels;NNS;
3422;Revue;NN;
;procédures;NNS;
;mise;NN;
;place;NN;
;système;NN;
;contrôle;NN;
;interne;NN;
;sociétés;NN;
;industrielles;NNS;
3423;Réalisation;NN;
;inventaires;NNS;
;physiques;NNS;
;permanents;NNS;
;stocks;NNS;
;sociétés;NN;
;industrielles;NNS;
3424;FORMATIONS;NN;
;PROFESSIONNELLES;NNS;
3425;2012;CD;
;jours;NNS;
3426;Formation;NN;
;outil;NN;
;bureautique;NN;
;EXCEL;NN;
;Cabinet;NN;
;ACT;NN;
;FORMATION;NN;
3427;Formation;NN;
;fraude;NN;
;Prévention;NN;
;méthodes;NNS;
;investigation;NN;
;consultant;NN;
;Hassan;NNP;
;DABCHY;NN;
3428;2012;CD;
;jours;NNS;
3429;Formation;NN;
;outil;NN;
;gestion;NN;
;Activity;NN;
;Based;VBN;
;Costing;VBG;
;Management;NN;
;Software;NN;
;MYABCM;NN;
;Karim;NNP;
3430;2014;CD;
;jours;NNS;
3431;LANGUES;NN;
;INFORMATIQUE;NN;
3432;Arabe;NN;
;Langue;NN;
;maternelle;NN;
;Français;NN;
;Bilingue;NN;
;Anglais;NN;
;Bonne;NN;
;maîtrise;NN;
3433;Bureautique;NN;
;Word;NN;
;Powerpoint;NN;
;Excel;NN;
;Access;NN;
3434;ACTIVITES;NNS;
;PARALLELES;NNS;
;CENTRES;NN;
;DINTERETS;NN;
3435;2010;CD;
3436;Responsable;JJ;
;Team;NN;
;Management;NN;
;sein;NN;
;Groupe;NN;
;Estudiantin;NN;
;Innovation;NN;
;Entreprenariat;NN;
;GENIE-Maroc;NN;
3437;2009;CD;
3438;Responsable;JJ;
;sein;NN;
;Groupe;NN;
;Estudiantin;NN;
;Innovation;NN;
;Entreprenariat;NN;
;GENIE-Maroc;NN;
3439;Musique;NN;
;Lecture;NN;
;Basketball;NN;
3440;Manal;JJ;
;BENKHALED;NN;
3441;Imm;NN;
;Ciel;NN;
;Palmier;NN;
;Casablanca;NN;
3442;Née;NN;
;20/04/1988;CD;
;Rabat;NN;
3443;GSM;NN;
;212;NN;
;666;CD;
;325;CD;
;795;CD;
3445;E-mail;NN;
;benkhaled.manal;NN;
;gmail.com;NN;
3446;Auditeur;NN;
;Interne;NN;
3448;Expérience;NN;
;Professionnelle;NNP;
3449;Depuis;NN;
;2014;CD;
;Auditeur;NN;
;Interne;NN;
;Groupe;NN;
;plus;CC;
;ans;NNS;
;expérience;NN;
;tourisme;NN;
3450;luxe;NN;
;Casablanca;NN;
3451;Audit;NN;
;interne;NN;
3452;Elaboration;NN;
;programmes;NNS;
;travail;NN;
;missions;NNS;
;audit;NN;
3453;Préparation;NN;
;outils;NNS;
;enretiens;NNS;
;guide;NN;
;entretien;NN;
;questionnaire;NN;
;etc;NN;
3454;Analyse;NN;
;financière;NN;
;revue;NN;
;analytique;NN;
;états;NNS;
;financiers;NNS;
3455;Réalisation;NN;
;travaux;NN;
;attribués;NN;
;cadre;NN;
;mission;NN;
;audit;NN;
3456;Domaine;NN;
;compétences;NNS;
3457;Relevé;NN;
;analyse;NN;
;dysfonctionnements;NNS;
3458;Audit;NN;
;Interne;NN;
3459;Proposition;NN;
;validation;NN;
;recommandations;NNS;
;mettre;NN;
;place;NN;
3460;Elaboration;NN;
;tableau;NN;
;bord;NN;
;suivi;NN;
;réalisations;NNS;
3461;Gestion;NN;
;comptable;JJ;
;financière;NN;
3462;Contrôle;NN;
;gestion;NN;
3463;Rédaction;NN;
;rapport;NN;
3464;Suivi;NN;
;mise;NN;
;place;NN;
;recommandations;NNS;
;issues;NNS;
;missions;NNS;
;audit;NN;
3465;Analyse;NN;
;financière;NN;
3466;Gestion;NN;
;risques;NNS;
3467;Accompagnement;NN;
;clôture;NN;
;annuelle;NN;
;comptes;NNS;
;l'élaboration;NN;
;liasse;NN;
;fiscale;NN;
;comptable;JJ;
3468;Diagnostic;JJ;
;organisationnel;NNS;
3469;Risk;NN;
;management;NN;
3470;Identification;NN;
;évaluation;NN;
;risque;NN;
;opérationnel;NNS;
;produits;NNS;
;activités;NN;
;processus;NN;
;systèmes;NNS;
3471;Elaboration;NN;
;cartographie;NN;
;définition;NN;
;indicateurs;NNS;
;clés;NN;
;risques;NNS;
3472;Surveillance;NN;
;reporting;NN;
;profils;NNS;
;risques;NNS;
;opérationnel;NNS;
;pertes;NNS;
;KRI;NNP;
3473;Mise;NN;
;ceuvre;NN;
;politiques;NNS;
;processus;NN;
;procédures;NNS;
;gestion;NN;
;risques;NNS;
3474;Consulting;VBG;
;accompagnement;NN;
;organisation;NN;
;management;NN;
3475;Diagnostic;JJ;
;organisationnel;NNS;
3476;Audit;NN;
;gestion;NN;
;points;NNS;
;ventes;NNS;
3477;Elaboration;NN;
;différents;NNS;
;scénarii;NN;
;réorganisation;NN;
;scénario;NN;
;retenu;NN;
;évalué;NN;
;base;NN;
;différents;NNS;
3478;Qualités;NN;
;personnelles;NNS;
3479;critéres;NNS;
;performance;NN;
;organisationnelle;NN;
;impact;NN;
;fond;NN;
;roulement;NN;
;impact;NN;
;plan;NN;
;social;JJ;
;potentiel;NN;
;etc;NN;
3480;Sens;NNS;
;responsabilité;NN;
;esprit;NN;
3481;Suite;NN;
;réorganisation;NN;
;travaux;NN;
;restructuration;NN;
;Département;NN;
;Comptable;JJ;
;Financier;NN;
;entamés;NN;
3482;Elaboration;NN;
;mise;NN;
;jour;NN;
;manuel;NN;
;procédures;NNS;
;administratives;NNS;
;comptables;NNS;
3483;équipe;NN;
;polyvalente;NN;
;flexible;JJ;
3484;Diagnostic;JJ;
;accompagnement;NN;
;mise;NN;
;jour;NN;
;paramétrage;NN;
;logiciel;NN;
;comptable;JJ;
;commercial;JJ;
;paie;NN;
3485;Diagnostic;JJ;
;financier;NN;
;activité;NN;
3486;2012;CD;
;2014;CD;
;Auditeur;NN;
;Cabinet;NN;
;Abdellatif;NN;
;QUORTOBI;NN;
;expertise;NN;
;comptable;JJ;
;audit;NN;
3487;conseil;NN;
;Casablanca;NN;
3488;Audit;NN;
;légal;NN;
;contractuel;NN;
3489;Commissariat;NN;
;comptes;NNS;
3490;Evaluation;NN;
;contrôle;NN;
;interne;NN;
;revue;NN;
;procédures;NNS;
3491;Analyse;NN;
;financière;NN;
;revue;NN;
;analytique;NN;
;états;NNS;
;financiers;NNS;
3492;Réalisation;NN;
;tests;NNS;
;relevé;NN;
;anomalies;NNS;
;proposition;NN;
;recommandations;NNS;
3493;Etablissement;NN;
;mémos;NNS;
;synthèse;NN;
3494;Missions;NNS;
;spéciales;NNS;
;audit;NN;
;paie;NN;
;validation;NN;
;créances;NNS;
3495;Tenue;NN;
;supervision;NN;
;comptable;JJ;
3496;Tenue;NN;
;révision;NN;
;redressement;NN;
;comptabilité;NN;
;selon;NN;
;normes;NNS;
;marocains;NNS;
;préparation;NN;
;reporting;NN;
;périodiques;NNS;
3497;Analyse;NN;
;comptes;NNS;
3498;Réalisation;NN;
;travaux;NN;
;clôture;NN;
;comptes;NNS;
;supervision;NN;
;comptable;JJ;
3499;Consolidation;NN;
;comptes;NNS;
;élaboration;NN;
;liasse;NN;
;fiscale;NN;
;comptable;JJ;
3500;Tenue;NN;
;paie;NN;
;préparation;NN;
;déclarations;NNS;
;sociales;NNS;
3501;Consulting;VBG;
;accompagnement;NN;
;financial;JJ;
;services;NNS;
3502;Participation;NN;
;rédaction;NN;
;manuel;NN;
;procédures;NNS;
3503;Mise;NN;
;place;NN;
;comptabilité;NN;
;générale;NN;
;amorçage;NN;
;comptabilité;NN;
;analytique;NN;
3504;Consultations;NNS;
;fiscales;NNS;
;problématiques;NNS;
;liées;NN;
;l'optimisation;NN;
;fiscale;NN;
;respect;NN;
;dispositions;NNS;
;règlementaires;NNS;
3505;Business;NN;
;development;NN;
;cabinet;NN;
3506;Rédaction;NN;
;pitchs;NN;
3507;Réalisation;NN;
;propales;NNS;
;réponse;NN;
;appels;NNS;
;offres;NNS;
;publics;NNS;
;consultations;NNS;
;restreintes;NNS;
3508;2012;CD;
3509;AFRINETWORKS;NN;
;filiale;NN;
;GROUP;NN;
;mois;NN;
;Conception;NN;
;manuel;NN;
;procédures;NNS;
3510;2011;CD;
3511;Cabinet;NN;
;expertise;NN;
;comptable;JJ;
;Echeikh;NN;
;ALAOUI;NN;
;KEBIR;NNP;
;mois;NN;
;Missions;NNS;
;audit;NN;
;conseil;NN;
3512;2010;CD;
3513;LAFARGE;NN;
;Meknès;NN;
;mois;NN;
;Contrôle;NN;
;gestion;NN;
3514;2009;CD;
3515;Société;NN;
;Générale;NN;
;Marocaine;NN;
;Banques;NNS;
;mois;NN;
;Stage;NN;
;observation;NN;
;opérations;NNS;
;bancaires;NNS;
3516;2016;CD;
;Rectorat;NN;
;Bordeaux;NN;
3517;Langues;NNS;
3518;DCG;NN;
;Diplôme;NN;
;Comptabilité;NN;
;Gestion;NN;
;cours;NNS;
3519;2012;CD;
;Université;NN;
;Ibn;NN;
;Tofail-;NN;
;Kenitra;NNP;
3520;Arabe;NN;
3521;Maternelle;NNP;
3522;Francais;NN;
;Courant;NN;
3523;Master;NN;
;spécialisé;NN;
;Management;NN;
;Audit;NN;
;Contrôle;NN;
3524;2010;CD;
;Université;NN;
;Ibn;NN;
;Tofail-;NN;
;Kenitra;NNP;
3525;Anglais;NN;
;INT;NN;
3526;Licence;NN;
;gestion;NN;
;comptable;JJ;
;financière;NN;
3527;Informatiques;NNS;
3528;2006;CD;
;Lycée;NN;
;Ibn;NN;
;Sina;NNP;
;lycée;NN;
;technique;NN;
;—Kenitra;NN;
3529;Word;NN;
;Excel;NN;
;PowerPoint;NN;
3530;Baccalauréat;NN;
;Sciences;NNS;
;Economiques;NNS;
3531;Coala;NN;
;Sage;NN;
;Ciel;NN;
;gestion;NN;
3532;commerciale;NN;
;Quickbooks;NNS;
3533;Centre;NN;
;intérêt;NN;
3534;ESEG-club;NN;
;organisation;NN;
;séminaires;NNS;
;journées;NN;
;sensibilisation;NN;
;orientation;NN;
;nouveaux;NN;
;étudiants;NNS;
3535;participation;NN;
;journées;NN;
;culturelles;NNS;
;journée;NN;
;collecte;NN;
;dons;NNS;
;association;NN;
;DAR;NN;
;LEKBIRA;NNP;
3536;Loubna;NN;
;BAGHADDI;NN;
3537;ans;NNS;
3538;RESPONSABLE;NN;
;GESTION;NN;
;DES;NNP;
3539;Maqdad;NN;
;Lahrizi-Sbata;NN;
3540;Tél;NN;
;666188782;CD;
3541;E-mail;NN;
3542;Master;NN;
;Comptabilité;NN;
;Contrôle;NN;
;Audit;NN;
3543;Université;NN;
;Rennes;NNS;
;délocalisé;NN;
;IGA;NN;
3544;Maitrise;NN;
;Comptabilité;NN;
;Contrôle;NN;
;Audit;NN;
3545;Université;NN;
;Rennes;NNS;
;délocalisé;NN;
;IGA;NN;
3546;Licence;NN;
;Économie;NN;
;Gestion;NN;
3547;Université;NN;
;Hassan;NNP;
3548;Baccalauréat;NN;
;Techniques;NNS;
;Gestion;NN;
;Comptabilité;NN;
3549;Lycée;NN;
;Tchnique;NN;
;Moulay;NN;
;Youssef;NN;
3550;Arabe;NN;
;Maternelle;NNP;
3551;Langues;NNS;
3552;Francais;NN;
;bilingue;NN;
3553;Anglais;NN;
;Courant;NN;
3554;Logiciels;NNS;
;maitrisés;NN;
;ERP;NN;
;SAGE;NN;
;ALFRESCO;NNP;
;Logiciel;NN;
;SHAREPOINT;NN;
;OPENPOROJ;NN;
3555;EXPERIENCES;NNS;
;PROFESSIONNELLES;NNS;
3556;IMACAB-GROUPE;NN;
;INGELEC-;NN;
;Secteur;NN;
;INDUSTRIE;NN;
3557;Aujourd'hui;NN;
3558;Poste;NN;
;occupé;NN;
;Responsable;JJ;
;Gestion;NN;
;Stocks;NNS;
3559;Missions;NNS;
;taches;NNS;
;réalisées;NN;
3560;Gérer;NN;
;valoriser;NN;
;inventaires;NNS;
;physiques;NNS;
;stocks;NNS;
3561;Mettre;NN;
;place;NN;
;Calculer;NN;
;analyser;NN;
;indicateurs;NNS;
;logistique;NN;
3562;Manager;NN;
;équipe;NN;
;magasiniers;NNS;
;agents;NNS;
;logistiques;NNS;
3563;Assurer;NN;
;bon;NN;
;déroulement;NN;
;processus;NN;
;logistique;NN;
;amont;NN;
;aval;NN;
3564;Prendre;NN;
;charge;NN;
;l'organisation;NN;
;stockage;NN;
;marchandises;NNS;
3565;Gérer;NN;
;flux;NN;
;production;NN;
;collaboration;NN;
;responsables;NNS;
;filiéres;NNS;
3566;Suivre;NN;
;ventes;NNS;
;prévisions;NNS;
;assurer;NN;
;disponibilité;NN;
;produits;NNS;
3567;Avr.-;JJ;
;Sep;NN;
;2010;CD;
3568;IMACAB-GROUPE;NN;
;INGLEC-;NN;
;Secteur;NN;
;INDUSTRIE;NN;
3569;Poste;NN;
;occupé;NN;
;Assistante;NN;
;Qualité;NN;
3570;Missions;NNS;
;taches;NNS;
;réalisées;NN;
3571;Réaliser;NN;
;audits;NNS;
;internes;NNS;
3572;Informer;NN;
;Direction;NN;
;Générale;NN;
;indicateurs;NNS;
;qualité;NN;
3573;Assurer;NN;
;maitrise;NN;
;documents;NNS;
;enregistrements;NNS;
;liés;NN;
;qualité;NN;
3574;Assurer;NN;
;suivi;NN;
;actions;NNS;
;décidées;NN;
;lors;NNS;
;reunions;NNS;
;processus;NN;
3575;Migrer;NN;
;documents;NNS;
;ISO;NN;
;SHAREPOINT;NN;
;ALFRESCO;NNP;
3576;Modéliser;NN;
;processus;NN;
;qualité;NN;
;BPM;NN;
;BIZAGI;NN;
;PROCESSMODELER;NN;
3577;MOROCCO;NN;
;RENT;NN;
;Secteur;NN;
;SERVICES;NN;
3578;Poste;NN;
;occupé;NN;
;Assistante;NN;
;Commerciale;NN;
3579;Missions;NNS;
;taches;NNS;
;réalisées;NN;
3580;Assurer;NN;
;suivi;NN;
;activités;NN;
;LLD;NN;
;LMD;NN;
;LCD;NN;
;sociétés;NN;
3581;Effectuer;NN;
;l'évaluation;NN;
;chiffrage;NN;
;mensuel;NN;
;l'ensemble;JJ;
;activités;NN;
3582;Elalaborer;NN;
;suivre;NN;
;tableaux;NN;
;bord;NN;
;activite;NN;
3583;Assurer;NN;
;gestion;NN;
;suivi;NN;
;parc;NN;
;Autos;NNS;
3584;CENTRES;NN;
;D'INTERETS;NN;
3585;Velo;NN;
;lecture;NN;
;artilcles;NNS;
;dévelpoment;NN;
;humain;NN;
3586;ZAIRI;NN;
;Yasser;NN;
3587;Marié;NN;
;ans;NNS;
3588;INGENIEUR;NN;
;ETAT;NN;
3589;ECOLE;NN;
;MOHAMMADIA;NN;
;D'INGENIEURS;NN;
3590;Casablanca;NN;
;Maroc;NN;
3591;GENIE;NN;
;Modélisation;NN;
;Informatique;NN;
;Scientifique;NN;
3592;212;NN;
;655427907;CD;
3593;zairiedu;NN;
;gmail.com;NN;
3594;2008-2012;JJ;
;Cycle;NN;
;ingénieur;NN;
;État;NN;
;Ecole;NN;
;Mohammedia;NNP;
;Ingénieurs;NNS;
;génie;NN;
;Modélisation;NN;
;Informatique;NN;
;Scientifique;NN;
3595;2005-2007;JJ;
;Classes;NNS;
;préparatoires;NNS;
;MPSI;NN;
;lycée;NN;
;ELBILIA;NN;
;Casablanca;NN;
3596;Juin;NN;
;2005;CD;
3597;Baccalauréat;NN;
;série;NN;
;sciences;NNS;
;mathématiques;NNS;
;lycée;NN;
;Ibn;NN;
;Elbanna;NN;
;Elmorakouchi;NNS;
;Casablanca;NN;
3598;EXPERIENCES;NNS;
;PROFESSIONNELLES;NNS;
3599;Contrôleur;NN;
;gestion;NN;
;Prim;NN;
;Rose-Delassus;NN;
;depuis;NN;
;Mai;NN;
;2015;CD;
3600;Mise;NN;
;place;NN;
;systéme;NN;
;contrôle;NN;
;gestion;NN;
3601;Elaboration;NN;
;pilotage;NN;
;processus;NN;
;budgétaire;NN;
3602;Analyses;NNS;
;reportings;NNS;
3603;Amélioration;NN;
;performance;NN;
;opérationnelle;NN;
3604;Contrôleur;NN;
;gestion;NN;
;sociale;NN;
;LYDEC;NN;
;-2013;JJ;
;2015;CD;
;2.5;CD;
;ans;NNS;
3605;Budgétisation;NN;
;Collecte;NN;
;analyse;NN;
;données;NN;
;sociales;NNS;
;Masse;NN;
;salariale;NN;
